product_id,product,mail_class,fy,revenue,attributable_cost,volume_variable_cost,product_specific_cost,rev_pc,attributable_cost_pc,cont_pc,cost_coverage,volume,weight,weight_pc
25,Letters,Marketing Mail,2011,9707.631806,5288.553756090455,5278.196845090454,10.356911,0.1919103964847648,0.10454954086072919,0.0873608556240356,1.8355929151368469,50584189.204,2666837.031,0.8435322018095304
26,Flats,Marketing Mail,2011,2491.0770789999997,3142.8615788093225,3141.4747238093223,1.386855,0.36724290694024003,0.46333115584526957,-0.09608824890502954,0.7926143155002544,6783186.364999999,1710266.86,4.034132085946308
27,Parcels,Marketing Mail,2011,650.6732219999999,767.2977825218721,767.212146521872,0.08563599999999999,0.8867534599761785,1.0456922775950959,-0.15893881761891737,0.8480061285482111,733770.153,321571.215,7.01192249230121
139,Marketing Mail NSA Domestic,Marketing Mail,2011,38.143820999999996,23.281,23.281,0,0.21704446630035115,0.1324726282649679,0.08457183803538326,1.638409905072806,175741.96500000003,18419.209000000003,1.6769321089587226
81,Total Marketing Mail (Domestic),Summary,2011,17826.150378000006,12078.311164425315,12061.081464425313,17.2297,0.2104839455348975,0.14261579395313467,0.06786815158176282,1.4758810346353723,84691259.149,9091938.376,1.7176626664632328
31,In County,Periodicals,2011,69.180835,89.24972840319411,89.2121104031941,0.037618,0.10457209878182655,0.13490775898888768,-0.030335660207061133,0.7751377649853344,661561.122,192369.949,4.652509166038932
32,Outside County,Periodicals,2011,1743.551087,2340.773780297896,2340.409001297896,0.364779,0.27178528694073045,0.3648805465380677,-0.09309525959733722,0.7448609949732558,6415178.344,2533036.164,6.317607469464297
82,Total Periodicals (Domestic),Summary,2011,1821.135301,2430.02350870109,2429.62111170109,0.402397,0.2573410127290392,0.34338179614723296,-0.08604078341819377,0.7494311452046172,7076739.466,2725406.113,6.161947605603713
41,Single Piece Parcel Post,Package Services,2011,732.461932,821.118831183313,821.118831183313,0,10.431284199834773,11.693882665712772,-1.2625984658779998,0.892029148746291,70217.81,487293.861,111.03595762955295
123,Inbound Surface Parcel Post (at UPU Rates),Package Services,2011,18.963418007012855,10.725437087238118,10.725437087238118,0,18.640673387973486,10.542897362307135,8.09777602566635,1.768078806744097,1017.3139999999999,18346.461335242002,288.5474704603221
42,Bound Printed Matter Flats,Package Services,2011,204.173748,125.41693227392324,125.41693227392324,0,0.8107557971648457,0.4980194853635841,0.3127363118012616,1.6279599915110659,251831.376,368727.88,23.426969957865776
43,Bound Printed Matter Parcels,Package Services,2011,309.680652,314.5616440758949,314.5616440758949,0,1.2625515411690575,1.2824510861617977,-0.01989954499274016,0.984483193778332,245281.592,668230.798,43.589462547193506
44,Media and Library Mail,Package Services,2011,331.951003,431.0676513591044,431.0676513591044,0,3.0785019045060404,3.997706208708002,-0.9192043042019615,0.7700670694110274,107828.747,259637.906,38.525964657643655
83,Total Package Services (Domestic),Summary,2011,1600.2701880070128,1702.8904959794736,1702.8904959794736,0,2.366644486631127,2.5184099746715427,-0.15176548804041579,0.9397375766587768,676176.8389999999,1802236.9063352419,42.64533896784932
136,International Negotiated Service Agreements,Other,2011,80.7722128518321,77.3348769218077,77.08988199015297,0.24499493165473382,0.6047847017060387,0.5790475315616888,0.025737170144349952,1.04444742226072,133555.3174939471,22250.464341706804,2.665617784057483
85,US Postal Service Mail,Other,2011,,,,,,,,,434596.473,149446.097,5.501971830314417
86,Free Mail,Other,2011,0,51.11051331092173,51.11051331092173,0,0,0.826309396408336,-0.826309396408336,,61853.966,30123.155,7.792070762285477
51,Certified Mail,Special Services,2011,708.755088,599.3275691096338,599.3166821096338,0.010887,2.8212277981216087,2.3856472098479644,0.4355805882736443,1.1825838231552281,251222.212,,
52,COD,Special Services,2011,6.677514,4.373217090959587,4.373181090959587,3.5999999999999994e-05,8.149272638515988,5.337096767097373,2.8121758714186154,1.52691116427856,819.4,,
54,Insurance,Special Services,2011,116.65199000000001,103.41136535454596,103.40986735454597,0.001498,3.3740592059916947,2.991085443794627,0.3829737621970679,1.1280383892046928,34573.19,,
55,Registered Mail,Special Services,2011,45.236486,42.809326668914785,42.80921066891479,0.000116,16.829300287206653,15.92632578941457,0.9029744977920835,1.0566969751675082,2687.96,,
58,Other Domestic Ancillary Services,Special Services,2011,771.7458029999999,579.4846633942232,579.4110603942232,0.07360299999999999,0.4544043890562471,0.3412009153966426,0.11320347365960448,1.33177951333456,1698367.845,,
109,Total International Ancillary Services,Special Services,2011,33.123923999999995,38.810880440459826,38.810880440459826,0,13.001016172808248,15.233125286948058,-2.23210911413981,0.8534700481947516,2547.795,,
73,Money Orders,Special Services,2011,172.696294,123.43849252244904,120.2207518551546,3.21774066729443,1.4950761635584704,1.0686387273365812,0.42643743622188923,1.399047335000407,115510.031,,
91,Total Special Services (Domestic),Summary,2011,A,B,C,C,D,E,(D-E),(D/E),2105728.433,,
131,Priority Mail Express,Competitive,2011,799.500058,479.4322673305541,473.6450030594876,5.787264271066608,19.74464478719806,11.840174022805101,7.904470764392958,1.6675975158108596,40491.995,38658.563,15.27553799213894
132,Priority Mail,Competitive,2011,5638.962796000001,4469.853933593938,4361.806810543938,108.04712305,7.132211149721263,5.653511685769264,1.4786994639519984,1.2615541536199715,790633.182,1693627.443,34.273844944696485
255,Total Ground,Competitive,2011,718.401893,516.5452080533013,516.4324340033013,0.11277405,1.8864060252447936,1.3563633424098913,0.5300426828349023,1.3907822235103757,380834,1415974,110.5
256,Competitive International Mail,Competitive,2011,1693.406604356419,1112.4407383081045,1106.0982811381045,6.34245717,5.858447869840435,3.848559499472187,2.009888370368248,1.522244328207449,276840.36751711875,289151.0188561188,16.711494581482306
3,Single Piece Letters,First Class,2012,10533.810338215999,6276.049369099806,6245.9290760998065,30.120293,0.4629194838388396,0.27580765565433546,0.18711182818450411,1.6784141931832663,22755167.38,710601.305,0.4996500658568217
4,Single Piece Cards,First Class,2012,367.781344,297.0629811947903,295.5297741947903,1.533207,0.3175167396789617,0.2564634416809422,0.06105329799801951,1.23805848349323,1158305.368,7404.114,0.10227512301402025
5,Total Single Piece Letters and Cards,First Class,2012,10901.591682216,6573.112350294597,6541.458850294597,31.6535,0.4558765595067221,0.2748706730955393,0.18100588641118281,1.6585129085352404,23913472.748,718005.419,0.4804022746951634
8,Presort Letters,First Class,2012,14474.536578942001,4949.285263852389,4937.168155154462,12.117108697927518,0.36249087372440547,0.12394667904015984,0.23854419468424565,2.9245710859825067,39930761.374,2138305.771,0.8568054091319417
9,Presort Cards,First Class,2012,604.601985,214.78509249267,214.00391336604122,0.781179126628782,0.2336048080308003,0.08298819974867906,0.15061660828212126,2.81491596080223,2588140.159,21129.479,0.1306233987461573
10,Total Presort Letters and Cards,First Class,2012,15079.138563942,5164.070356345059,5151.172068520503,12.8982878245563,0.35464553458039594,0.12145352231964629,0.23319201226074965,2.9200102871205784,42518901.533,2159435.25,0.8126024604183182
14,Flats,First Class,2012,2668.4141059999997,1791.045241841745,1790.535950994283,0.5092908474621465,1.3021886248813876,0.8740317836463478,0.42815684123503983,1.4898641551098115,2049176.329,418597.382,3.2684147367974012
19,Parcels,First Class,2012,648.733155,659.1469012685499,658.7585212685499,0.38838,2.210991135101201,2.2464829247615534,-0.0354917896603526,0.9842011754155132,293412.825,91242.983,4.975541638304324
127,First Class NSAs Domestic,First Class,2012,78.55080784200001,27.52987776821,27.52987776821,0,0.3657748059205103,0.12819391645133713,0.2375808894691732,2.853293011446138,209577.255,13170.096,1.0054599484090008
101,Outbound Single Piece Mail International,First Class,2012,664.9578710000002,438.5476131096325,438.0770055669936,0.47060754263889526,2.523102416390995,1.6640160085260753,0.8590864078649199,1.5162729225338807,263547.71280000004,55327.95084273086,3.358963749214877
102,Inbound Single Piece Mail International,First Class,2012,126.65517126216844,192.59926879675845,192.23906919752807,0.36019959923040806,0.6278838798348239,0.9547969888662595,-0.32691310903143567,0.6576098240322089,201717.50753576818,57282.571865000005,4.5435875201734
80,Total First Class (Domestic),Summary,2012,30307.73463226217,14846.05160942455,14799.771343610662,46.280265813887745,0.4363651738404883,0.2137507131428867,0.22261446069760157,2.0414676864670374,69449805.91033576,3513061.6527077304,0.8093469190668893
21,High Density and Saturation Letters,Marketing Mail,2012,766.9111509999999,346.9733334339668,344.01425289443773,2.9590805395290283,0.1378454305980649,0.062365358087290476,0.07548007251077442,2.2102884489996475,5563558.746,233649.637,0.6719429707986406
22,High Density and Saturation Flats and Parcels,Marketing Mail,2012,1951.0687169999999,900.1401998488058,893.8799629139419,6.260236934863933,0.16576237359000606,0.07647571548384396,0.0892866581061621,2.167516479463661,11770274.971,2147581.51,2.919328923466999
23,Carrier Route,Marketing Mail,2012,2244.2926719999996,1720.6045895804066,1715.7539787893031,4.850610791103519,0.246086168671191,0.1886638924283354,0.05742227624285562,1.3043628301301355,9119946.416,2002720.546,3.5135654612819827
25,Letters,Marketing Mail,2012,8976.934639109331,5045.519558887156,5020.467127349566,25.05243153758968,0.19452968368517043,0.1093361334660493,0.08519355021912113,1.7791893449897345,46146862.879999995,2420629.51,0.8392785498921872
26,Flats,Marketing Mail,2012,2229.587991,2761.6703709617186,2758.5112674839384,3.159103477780424,0.37537461036030584,0.4649562805450886,-0.08958167018478275,0.8073331323113601,5939634.513,1495809.033,4.02936316630565
27,Parcels,Marketing Mail,2012,284.85841800000003,337.85299385255894,337.715099852559,0.13789400000000002,0.9383966673562864,1.112974388166353,-0.17457772081006662,0.8431430923602053,303558.642,126286.463,6.656319828970641
139,Marketing Mail NSA Domestic,Marketing Mail,2012,197.10965089066667,103.884086,103.884086,0,0.20621878241723118,0.10868493567232695,0.09753384674490423,1.8973998663343554,952843.728,42200.33,0.7086212147476086
81,Total Marketing Mail (Domestic),Summary,2012,16712.568454,11216.645132564612,11174.225775283747,42.419357280866585,0.20943156420856268,0.14056005465294757,0.0688715095556151,1.4899792457086303,79796679.896,8468877.029,1.6980911065548274
31,In County,Periodicals,2012,66.495595,95.39832846283687,95.35035374740448,0.047974715432389604,0.10533347337541087,0.1511173377905548,-0.04578386441514394,0.6970310284409633,631286.455,181788.096,4.6074321933614115
32,Outside County,Periodicals,2012,1656.7321100000001,2306.2036806769424,2305.7393453452596,0.464335331682583,0.2711480559795387,0.37744342669160297,-0.10629537071206424,0.7183806547016255,6110064.496,2353700.254,6.163470792927617
82,Total Periodicals (Domestic),Summary,2012,1731.4859150000002,2401.6020091397795,2401.089699092664,0.5123100471149726,0.2568455384663151,0.3562493670179758,-0.09940382855166074,0.7209712135526546,6741350.951,2535488.35,6.017757255907622
41,Single Piece Parcel Post,Package Services,2012,774.045694,840.3589842409178,840.3589842409178,0,10.906541068304776,11.840915652380668,-0.9343745840758917,0.9210893302927944,70970.777,500018.281,112.72657330495339
123,Inbound Surface Parcel Post (at UPU Rates),Package Services,2012,20.475203330000003,11.569930161089374,11.569930161089374,0,18.59846901830126,10.509443260553446,8.089025757747812,1.7696911774679327,1100.9080000000001,18953.781370000004,275.4639823854491
42,Bound Printed Matter Flats,Package Services,2012,185.78991699999997,138.3018178036693,138.3018178036693,0,0.8059543433753117,0.5999515611795461,0.20600278219576562,1.3433656907080131,230521.64,341023.662,23.66970229779729
43,Bound Printed Matter Parcels,Package Services,2012,305.491623,281.1521109924461,281.1521109924461,0,1.2555766930232937,1.1555408108732772,0.10003588215001646,1.0865706180246602,243307.816,673444.154,44.28590351573416
44,Media and Library Mail,Package Services,2012,320.64459999999997,376.7699661764506,376.7699661764506,0,3.1929722319163147,3.7518674564344945,-0.5588952245181797,0.851035456074103,100421.982,242752.2,38.67714142507165
83,Total Package Services (Domestic),Summary,2012,1609.69613233,1648.1528093745733,1648.1528093745733,0,2.4905439323574994,2.5500446305006683,-0.05950069814316894,0.9766668012663422,646323.123,1776192.07837,43.97037989606323
136,International Negotiated Service Agreements,Other,2012,127.85536166014955,152.7688540149446,152.4316011568139,0.3372528581306968,0.6720400604298497,0.8029916661367658,-0.1309516057069161,0.8369203427266798,190249.61336139817,35777.94724879459,3.008926777124602
85,US Postal Service Mail,Other,2012,,,,,,,,,440452.245,144762.729,5.258694195099403
86,Free Mail,Other,2012,0,39.58552345701398,39.58552345701398,0,0,0.6950733629744326,,,56951.576,24919.141,7.000794078112957
51,Certified Mail,Special Services,2012,662.8064449999999,601.8689642445488,601.8128142445488,0.05615,2.919146390174104,2.6507642277562673,0.26838216241783686,1.1012470892762154,227054.884,,
52,COD,Special Services,2012,5.926666,3.6039163842505513,3.6037423842505514,0.000174,8.435910793791777,5.1297503732827625,3.3061604205090145,1.6445070773284531,702.552,,
54,Insurance,Special Services,2012,108.509675,96.96854462481662,96.96109762481662,0.0074470000000000005,3.603159998382209,3.2199265281504106,0.38323347023179855,1.1190193213669182,30115.142,,
55,Registered Mail,Special Services,2012,39.477066,30.22612252186024,30.22552552186024,0.000597,16.346340433284748,12.515785461880649,3.8305549714040996,1.3060578964916607,2415.04,,
58,Other Domestic Ancillary Services,Special Services,2012,696.702653,547.8516639908141,547.3528589908141,0.498805,,,,,2017035.241,,
109,Total International Ancillary Services,Special Services,2012,30.011741,22.64447870028133,22.64447870028133,0,,,,,0,,
73,Money Orders,Special Services,2012,166.260913,110.47356991862945,107.62394379866738,2.84962611996206,1.527551293413374,1.014995296081378,0.512555997331996,1.5049836184569878,108841.46,,
91,Total Special Services (Domestic),Summary,2012,A,B,C,C,D,E,(D-E),(D/E),2386164.3189999997,,
131,Priority Mail Express,Competitive,2012,801.56087,467.22654446643276,460.5983391633061,6.628205303126639,20.12806074270294,11.732564075418944,8.395496667283995,1.7155721983120054,39823.055,40971.347,16.46135767333772
141,First Class Package Service,Competitive,2012,875.653893,766.7186211190805,766.7186211190805,0,2.128350934679636,1.8635745320612385,0.26477640261839763,1.1420798567822974,411423.642,139396.168,5.421027039569107
132,Priority Mail,Competitive,2012,5939.725958999999,4545.341193131538,4494.756904999011,50.5842881325267,7.206638815184497,5.514838983614253,1.6917998315702434,1.306772298628652,824201.977,1693667.297,32.87868448294198
255,Total Ground,Competitive,2012,1456.216417,1105.7665682416498,1105.7571449016498,0.009423339999999999,1.4795908196568124,1.1235157384259615,0.35607508123085085,1.3169293219957112,984202.1170000001,1881748.896,30.591259473992775
256,Competitive International Mail,Competitive,2012,1847.237344749169,1225.131286352641,1217.3535995690409,7.777686783599993,6.757729578475287,4.481885316380344,2.2758442620949424,1.5077872594769912,273351.77048708603,314369.56169995305,18.400879490322808
3,Single Piece Letters,First Class,2013,10126.157722,5905.238271057503,5876.844851057504,28.39342,0.4721090777295209,0.2753183063567167,0.19679077137280415,1.714775468354915,21448767.244000003,665686.472,0.4965778886420368
4,Single Piece Cards,First Class,2013,350.788341,291.4361074638803,290.0472584638803,1.388849,0.33435144253227983,0.27778027815508527,0.05657116437719456,1.203654358592048,1049160.543,6698.63,0.10215603390262075
5,Total Single Piece Letters and Cards,First Class,2013,10476.946063,6196.674378521383,6166.892109521384,29.782269,0.46568493606126254,0.2754331170936557,0.19025181896760684,1.6907369054786372,22497927.787000004,672385.102,0.47818455698912843
8,Presort Letters,First Class,2013,14317.473787,4604.618460499758,4595.749932600309,8.8685278994487,0.3697226720929397,0.11890588147821336,0.25081679061472634,3.1093724506864064,38724900.764,2115052.371,0.8738779769181385
9,Presort Cards,First Class,2013,586.9360849999999,195.38759745863118,194.8365843817359,0.5510130768952864,0.24260674260600457,0.08076236881065468,0.16184437379534988,3.0039577364897494,2419290.077,19750.444,0.1306197661058732
10,Total Presort Letters and Cards,First Class,2013,14904.409872,4800.006057958389,4790.5865169820445,9.419540976343987,0.36224821942901897,0.11666303212786007,0.2455851873011589,3.1050814711553447,41144190.841,2134802.815,0.8301741835681663
14,Flats,First Class,2013,2513.3926969999998,1685.6622646611336,1683.8400919872695,1.8221726738640749,1.3267262944331593,0.8897982606255951,0.4369280338075642,1.4910416811787999,1894431.962,386489.748,3.2642164469562513
19,Parcels,First Class,2013,578.7372120000001,583.5028690599472,583.4687510599472,0.034118,2.3412956161417275,2.360575198914589,-0.01927958277286157,0.9918326758741994,247186.732,77204.462,4.99732077852787
127,First Class NSAs Domestic,First Class,2013,77.48232100000001,22.835850999999998,22.835850999999998,0,0.3628655707255796,0.10694496498264806,0.2559206057429316,3.393012198231632,213528.996,0,0
101,Outbound Single Piece Mail International,First Class,2013,457.64123499999994,321.5316660388897,321.04766357656297,0.484002462326729,1.9770659132590673,1.3890559860911287,0.5880099271679387,1.4233162183927714,231474.95080000014,30375.576659341652,2.099619094289775
102,Inbound Single Piece Mail International,First Class,2013,149.50037544,227.96446031748366,227.49241436054015,0.4720459569435097,0.6622189001999778,1.0097792313351899,-0.3475603311352121,0.6558056252794512,225756.73299999995,64077.6688,4.541360459889363
80,Total First Class (Domestic),Summary,2013,29294.263943439997,13838.177547557225,13796.163398487746,42.0141490694783,0.44081687205953346,0.20823537854702326,0.2325814935125102,2.116916323899251,66454498.00180001,3365335.372459342,0.8102591634638636
21,High Density and Saturation Letters,Marketing Mail,2013,805.189444,341.41095649228765,339.7185212195485,1.6924352727391458,0.14097355882407106,0.05977465044642075,0.08119890837765031,2.358417117812061,5711634.513,252744.038,0.7080117957120412
22,High Density and Saturation Flats and Parcels,Marketing Mail,2013,1929.849516,842.7011378962478,839.3415942920809,3.359543604166845,0.17021384184685753,0.07432672704312496,0.09588711480373258,2.290075839719111,11337794.242,2050963.085,2.8943380572596564
23,Carrier Route,Marketing Mail,2013,2372.7352889999997,1778.6613116236158,1775.844072103169,2.8172395204468557,0.24956124825336387,0.1870773108178588,0.062483937435505066,1.334000618045768,9507627.108,2026805.573,3.410828885023622
25,Letters,Marketing Mail,2013,9261.274934000001,4902.887443308143,4888.726395745325,14.161047562818451,0.19808403008442527,0.10486501164708874,0.09321901843733653,1.8889430037070374,46754273.577999994,2456122.706,0.8405213104303575
26,Flats,Marketing Mail,2013,2134.1291069999997,2514.2458211699977,2512.5959409656652,1.6498802043326624,0.38328334524432806,0.45155119525981396,-0.06826785001548591,0.8488148171632989,5568019.413,1398221.753,4.017864592168584
27,Parcels,Marketing Mail,2013,70.314632,109.64469673193024,109.62982973193024,0.014867000000000002,0.9770503477241936,1.5235575586607095,-0.5465072109365159,0.6412953302421173,71966.232,22956.141,5.103758329323119
139,Marketing Mail NSA Domestic,Marketing Mail,2013,217.04393900000002,93.118798,93.118798,0,,,,,1036465.402,0,0
24,Every Door Direct Mail Retail,Marketing Mail,2013,138.41792800000002,38.45807512704497,38.25670612704497,0.201369,0.14199999997743068,0.03945331898894205,0.10254668098848863,3.599190223190864,974774.141,123640.02,2.0294345498030606
81,Total Marketing Mail (Domestic),Summary,2013,16985.204553,10621.128240349264,10597.231858184765,23.896382164503958,0.21530340404053763,0.1346327656969185,0.08067063834361912,1.5991902337148938,80962554.629,8331453.316000001,1.6897438039723092
31,In County,Periodicals,2013,65.380442,86.970060366375,86.91592834730098,0.05413201907401937,0.10837962773696205,0.14416823255445166,-0.035788604817489605,0.7517580386235753,603253.982,176249.514,4.674635076010158
32,Outside County,Periodicals,2013,1586.133105,2092.0522985848665,2091.535818418652,0.5164801662139594,0.27557512304225423,0.36347363772686364,-0.08789851468460941,0.758170866986888,5755719.484,2246057.693,6.243689114436349
82,Total Periodicals (Domestic),Summary,2013,1658.1638789999997,2179.0223589512416,2178.451746765953,0.5706121852879787,0.26075967887990553,0.3426688868261495,-0.08190920794624396,0.7609668951713146,6358973.466,2422307.207,6.094838344463065
41,Single Piece Parcel Post,Package Services,2013,317.64241100000004,330.64426006378153,330.58853931392304,0.0557207498584612,11.077239058528313,11.5306564401336,-0.453417381605286,0.9606772273582689,28675.233,196144.681,109.44339653665587
45,Alaska Bypass,Package Services,2013,21.481384,10.303520161208,10.303520161208,0,24.436571956403775,11.720972532478184,12.71559942392559,2.084858734093212,879.067,59362.783,1080.46886983586
123,Inbound Surface Parcel Post (at UPU Rates),Package Services,2013,16.520255860000002,10.756145909557198,10.756145909557198,0,19.929518948432577,12.975877343138539,6.953641605294038,1.5358898994965475,828.9339999999996,13993.764380000002,270.10622085714925
42,Bound Printed Matter Flats,Package Services,2013,184.76814199999998,130.41799661986516,129.97182407754852,0.446172542316635,0.8047004578145773,0.5679952206656139,0.2367052371489634,1.4167380790133706,229611.081,350762.135,24.44217472239504
43,Bound Printed Matter Parcels,Package Services,2013,274.587548,263.1300907789431,262.70961588579,0.420474893153062,1.268968281771611,1.2160192317903775,0.05294904998123351,1.04354293797087,216386.455,568755.952,42.054828394873425
44,Media and Library Mail,Package Services,2013,316.43744799999996,372.40192408877783,372.2182485039429,0.183675584834967,3.347699279770185,3.939766487615691,-0.5920672078455058,0.8497202284179489,94523.857,229399.165,38.83026736837453
83,Total Package Services (Domestic),Summary,2013,1134.3309328599998,1117.6539376221328,1116.5478938519698,1.1060437701631252,1.9869009274293372,1.9576894016347375,0.029211525794599735,1.01492143021779,570904.627,1418418.48038,39.75216632125842
136,International Negotiated Service Agreements,Other,2013,133.15400624000003,148.0114750612536,147.67253572298435,0.33893933826927125,0.8208305234220605,0.912419685878766,-0.09158916245670545,0.8996194800767648,162218.63398168728,37522.925335201435,3.7009731288391805
85,US Postal Service Mail,Other,2013,,,,,,,,,630936.792,150147.266,3.807602102874356
86,Free Mail,Other,2013,0,38.46243499152081,38.46243499152081,0,0,0.7047330785678863,-0.7047330785678863,,54577.309,23037.844,6.753823351752282
51,Certified Mail,Special Services,2013,714.9894889999999,535.194078395355,534.9181703953549,0.27590800000000004,3.0562329787227402,2.2876948788389915,0.7685380998837488,1.3359443197572671,233944.694,,
52,COD,Special Services,2013,4.431648,3.7009091975523307,3.7003351975523304,0.000574,9.110893645715977,7.608589421215617,1.5023042245003602,1.1974484548096878,486.412,,
54,Insurance,Special Services,2013,108.436587,75.78037986890027,75.74726386890028,0.033116,3.861756827020328,2.698769920828654,1.1629869061916738,1.4309322173839036,28079.6,,
55,Registered Mail,Special Services,2013,35.464857,27.98215417171588,27.97951417171588,0.00264,15.84325500796745,12.500498851997481,3.342756155969969,1.2674098206437436,2238.483,,
58,Other Domestic Ancillary Services,Special Services,2013,514.79031,242.62634501880507,239.62381201880507,3.002533,,,,,2545871.816,,
109,Total International Ancillary Services,Special Services,2013,36.08264400000001,18.37456744906264,18.37456744906264,0,1.5070403028561508,0.7674385971628387,0.7396017056933121,1.9637275326359172,23942.719999999994,,
73,Money Orders,Special Services,2013,156.12802,103.26592705096357,101.08870782226401,2.17721922869955,1.5230971297395914,1.0074042897054651,0.5156928400341263,1.5119025651408526,102506.936,,
91,Total Special Services (Domestic),Summary,2013,,,,,,,,,2937070.6610000003,,
131,Priority Mail Express,Competitive,2013,794.0895919999999,419.66681030837987,404.2714122746986,15.395398033681264,20.300800190775316,10.728729035867312,9.5721,1.8921905961934098,39116.17199999999,38233.143,15.638807601111889
141,First Class Package Service,Competitive,2013,1191.738939,1001.6754880663146,1000.6177565918974,1.05773147441719,2.189352537935806,1.8401855475380022,0.3492,1.1897455345549024,544333.961,185475.775,5.451822984823833
132,Priority Mail,Competitive,2013,6374.319878,4861.058192436362,4798.4590384492585,62.5991539871029,7.315321404069742,5.578666229834017,1.7367,1.31130293562793,871365.662,1815870.114,33.34297309503114
255,Total Ground,Competitive,2013,2469.3508,1984.6130204766214,1984.5640661412017,0.048954335419687904,1.8013472687188763,1.447739723290624,0.35360754542825235,1.2442480093207113,1370835.5089999998,2411601.47,28.147522636138547
256,Competitive International Mail,Competitive,2013,2222.88097558,1271.0275059528626,1261.9805538692135,9.046952083649286,,,,,282130.5962409757,319416.852590309,18.114553010336305
3,Single Piece Letters,First Class,2014,10128.810167,5710.345074850546,5682.232931850545,28.112143,0.49170476357090775,0.27720964542169063,0.21449511814921712,1.7737649886710387,20599373.684,631655.739,0.49062131592136415
4,Single Piece Cards,First Class,2014,319.122563,266.4909186505445,265.2286436505445,1.262275,0.3450192399982151,0.2881165573342334,0.056902682663981685,1.1974988289130881,924941.354,5910.896,0.10224900810305859
5,Total Single Piece Letters and Cards,First Class,2014,10447.93273,5976.83599350109,5947.46157550109,29.374418,0.4854014035547588,0.27767833647432283,0.20772306708043597,1.7480708423922884,21524315.038,637566.6349999999,0.4739322083880753
8,Presort Letters,First Class,2014,14630.289951,4560.033697303078,4553.467281141968,6.566416161110817,0.3850582658466239,0.12001666908629348,0.2650415967603304,3.20837320997271,37995002.961,2143083.168,0.9024694832422123
9,Presort Cards,First Class,2014,558.7566879999999,184.1894929709716,183.81059993019284,0.37889304077874664,0.25417463258436723,0.08378655272900752,0.1703880798553597,3.0335969711804376,2198318.071,17946.389,0.13061905271486984
10,Total Presort Letters and Cards,First Class,2014,15189.046639,4744.22319027405,4737.27788107216,6.945309201889564,0.3778997666529523,0.1180351130103662,0.25986465364258604,3.201587705683511,40193321.032000005,2161029.557,0.8602541920950464
14,Flats,First Class,2014,2491.58714,1566.096880497647,1564.3778805206614,1.7189999769856386,1.3976688086676243,0.8785102178779222,0.5191585907897022,1.5909533893000714,1782673.495,366375.725,3.2883259982501727
19,Parcels,First Class,2014,590.870737,542.7589457179672,542.7382667179672,0.020679,2.534671160619402,2.3282849542767643,0.20638620634263782,1.088643018528953,233115.343,71315.962,4.894810342878204
127,First Class NSAs Domestic,First Class,2014,39.07427,12.638178,12.638178,0,0.37930943735336914,0.12268380666744967,0.2566256306859195,3.0917644932679376,103014.231,0,0
101,Outbound Single Piece Mail International,First Class,2014,307.87065799999993,188.41512417685072,188.00912554613123,0.4059986307194801,1.4283952750661533,0.874169935107022,0.5542253399591313,1.634001831567542,215536.03780000008,13239.451371235426,0.9828111535404996
102,Inbound Single Piece Mail International,First Class,2014,174.50811177555553,249.31148582063778,248.85518963610414,0.45629618453365556,0.7203995883379043,1.0292008200976763,-0.30880123175977203,0.6999601771299937,242237.93933333328,70665.73014444445,4.667525183803969
80,Total First Class (Domestic),Summary,2014,29408.144873775556,13280.279797988242,13241.358096994116,38.92170099412834,0.4573995613050932,0.20655482281119672,0.25084473849389644,2.2144220845580707,64294213.11613334,3320193.0605156794,0.8262499281590974
21,High Density and Saturation Letters,Marketing Mail,2014,879.736988,369.70585032458206,368.931080426123,0.7747698984590771,0.14735634506330722,0.06192589784840617,0.08543044721490105,2.379559282677398,5970133.065,248105.202,0.6649237443755367
22,High Density and Saturation Flats and Parcels,Marketing Mail,2014,2005.55566,881.0912382732862,879.6258598366582,1.46537843662804,0.17781903504668575,0.07812039172118775,0.09969864332549801,2.2762179135163993,11278633.131,2040307.539,2.894403980059736
23,Carrier Route,Marketing Mail,2014,2364.039795,1685.6770652542298,1684.5057700494165,1.1712952048134537,0.26325269593675144,0.18771216662489698,0.07554052931185445,1.4024274540648514,8980116.183,1961126.385,3.4941666143920087
25,Letters,Marketing Mail,2014,9817.517794,4895.394971884534,4889.156497876803,6.238474007731835,0.20635829690131843,0.10290523245921696,0.10345306444210148,2.005323655267983,47571876.132,2446219.417,0.8227447360578695
26,Flats,Marketing Mail,2014,2037.354494,2497.0079810033913,2496.3510426113153,0.6569383920756751,0.40308575810163827,0.4940271111251163,-0.09094135302347806,0.8159182948151069,5054394.637,1292884.601,4.092706466679483
27,Parcels,Marketing Mail,2014,67.96658199999999,102.53918207483694,102.53614507483695,0.0030369999999999998,1.0322059751921868,1.557258777982484,-0.5250528027902972,0.6628352267369894,65845.949,23062.029,5.603874947568908
139,Marketing Mail NSA Domestic,Marketing Mail,2014,118.41405499999999,63.2976868633605,63.2976868633605,0,0.21029639889550858,0.11178383100458883,0.09851256789091975,1.8812774352569444,566250.828,0,0
24,Every Door Direct Mail Retail,Marketing Mail,2014,148.999953,39.30206783336746,39.26100783336746,0.04106,0.16738780933859693,0.04415227592121666,0.12323553341738026,3.7911479271708712,890148.175,112906.092,2.0294345623974346
